Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
24,1.0,1.0,381,1.0,9,3,3.0,2,1.0,89,3,1,2.0,1,2.0,3172,2,1.0,11,3,3,0,4,2,2,0,0,0,0
24,0.0,0.0,830,2.0,13,2,1.0,4,0.0,78,3,1,8.0,2,1.0,2033,1,0.0,13,3,3,1,1,2,3,1,0,0,0
44,0.0,1.0,1193,1.0,2,1,3.0,2,1.0,86,3,3,4.0,3,2.0,10209,5,1.0,18,3,2,0,16,2,2,2,2,2,2
29,0.0,2.0,1246,2.0,19,3,1.0,3,1.0,77,2,2,7.0,3,0.0,8620,1,0.0,14,3,3,2,10,3,3,10,7,0,4
30,0.0,2.0,330,0.0,1,3,1.0,3,1.0,46,3,1,1.0,3,0.0,2064,0,0.0,21,4,1,1,6,3,4,5,3,1,3
55,0.0,2.0,1229,1.0,4,4,1.0,4,1.0,30,3,2,0.0,3,1.0,4035,0,1.0,16,3,2,0,4,2,3,3,2,1,2
33,0.0,2.0,1099,1.0,4,4,3.0,1,0.0,82,2,1,2.0,2,1.0,3838,8,0.0,11,3,4,0,8,5,3,5,4,0,2
47,0.0,2.0,571,2.0,14,3,3.0,3,0.0,78,3,2,7.0,3,1.0,4591,3,1.0,17,3,3,1,11,4,2,5,4,1,2
28,1.0,1.0,289,1.0,2,2,3.0,3,1.0,38,2,1,2.0,1,2.0,2561,7,0.0,11,3,3,0,8,2,2,0,0,0,0
28,0.0,2.0,1423,1.0,1,3,1.0,1,1.0,72,2,1,6.0,3,0.0,1563,1,0.0,14,3,4,1,1,2,1,1,0,0,0
28,0.0,1.0,467,2.0,7,3,1.0,3,1.0,55,3,2,7.0,1,2.0,4898,0,0.0,14,3,4,0,5,5,3,4,2,1,3
49,0.0,2.0,271,1.0,3,2,3.0,3,0.0,43,2,2,2.0,1,1.0,4789,4,0.0,25,4,1,1,10,3,3,3,2,1,2
29,0.0,1.0,410,1.0,2,1,1.0,4,0.0,97,3,1,2.0,2,1.0,3180,0,0.0,13,3,3,3,4,3,3,3,2,0,2
28,0.0,2.0,1083,1.0,29,1,1.0,3,1.0,96,1,2,4.0,2,1.0,6549,1,0.0,14,3,2,2,8,2,2,8,6,1,7
33,0.0,2.0,516,1.0,8,5,1.0,4,1.0,69,3,2,0.0,3,2.0,6388,2,1.0,17,3,1,0,14,6,3,0,0,0,0
32,0.0,2.0,495,1.0,10,3,3.0,3,1.0,64,3,3,3.0,4,2.0,11244,2,0.0,25,4,2,0,10,5,4,5,2,0,0
54,0.0,1.0,1050,1.0,11,4,3.0,2,0.0,87,3,4,3.0,4,0.0,16032,3,0.0,20,4,1,1,26,2,3,14,9,1,12
29,1.0,2.0,224,1.0,1,4,5.0,1,1.0,100,2,1,6.0,1,2.0,2362,6,0.0,13,3,3,0,11,2,1,9,7,0,7
44,0.0,2.0,136,1.0,28,3,1.0,4,1.0,32,3,4,5.0,1,1.0,16328,3,0.0,13,3,3,1,24,1,4,20,6,14,17
39,0.0,2.0,1089,1.0,6,3,1.0,2,0.0,32,3,3,4.0,2,2.0,8376,4,0.0,18,3,4,0,9,3,3,2,0,2,2
46,0.0,2.0,228,2.0,3,3,1.0,3,0.0,51,3,4,3.0,2,1.0,16606,8,0.0,12,3,4,1,23,2,4,13,12,5,1
35,0.0,2.0,1029,1.0,16,3,1.0,4,0.0,91,2,3,0.0,2,2.0,8606,1,0.0,19,3,4,0,11,3,1,11,8,3,3
23,0.0,2.0,507,1.0,20,1,1.0,1,1.0,97,3,2,2.0,3,2.0,2272,0,0.0,14,3,2,0,5,2,3,4,3,1,2
40,1.0,2.0,676,1.0,9,4,1.0,4,1.0,86,3,1,2.0,1,2.0,2018,3,0.0,14,3,2,0,15,3,1,5,4,1,0
34,0.0,2.0,971,2.0,1,3,5.0,4,1.0,64,2,3,7.0,3,1.0,7083,1,1.0,14,3,4,0,10,3,3,10,9,8,6
31,1.0,1.0,561,1.0,3,3,1.0,4,0.0,33,3,1,6.0,3,2.0,4084,1,0.0,12,3,1,0,7,2,1,7,2,7,7
50,0.0,1.0,333,1.0,22,5,3.0,3,1.0,88,1,4,5.0,4,2.0,14411,1,1.0,13,3,4,0,32,2,3,32,6,13,9
34,0.0,2.0,1440,2.0,7,2,5.0,2,1.0,55,3,1,8.0,3,1.0,2308,0,1.0,25,4,2,1,12,4,3,11,10,5,7
42,0.0,2.0,1210,1.0,2,3,3.0,3,1.0,68,2,1,2.0,2,1.0,4841,4,0.0,14,3,2,1,4,3,3,1,0,0,0
37,0.0,2.0,674,1.0,13,3,3.0,1,1.0,47,3,2,6.0,4,1.0,4285,1,0.0,17,3,1,0,10,2,3,10,8,3,7
29,0.0,2.0,441,1.0,8,1,4.0,3,0.0,39,1,2,0.0,1,1.0,9715,3,0.0,13,3,3,1,9,3,3,7,7,0,7
33,0.0,2.0,575,1.0,25,3,1.0,4,1.0,44,2,2,4.0,2,2.0,4320,1,0.0,13,3,4,0,5,2,3,5,3,0,2
45,0.0,2.0,950,1.0,28,3,5.0,4,1.0,97,3,1,6.0,4,1.0,2132,4,0.0,20,4,4,1,8,3,3,5,4,0,3
42,0.0,1.0,288,1.0,2,3,1.0,4,1.0,40,3,3,0.0,4,1.0,10124,2,1.0,14,3,3,1,24,3,1,20,8,13,9
40,0.0,2.0,1342,2.0,9,2,3.0,1,1.0,47,3,2,7.0,1,1.0,5473,0,0.0,12,3,4,0,9,5,4,8,4,7,1
33,0.0,2.0,589,1.0,28,4,1.0,2,1.0,79,3,2,2.0,3,1.0,5207,1,1.0,12,3,2,1,15,3,3,15,14,5,7
40,0.0,2.0,898,0.0,6,2,3.0,3,1.0,38,3,4,3.0,4,2.0,16437,1,1.0,21,4,4,0,21,2,3,21,7,7,7
24,0.0,2.0,350,1.0,21,2,5.0,3,1.0,57,2,1,2.0,1,0.0,2296,0,0.0,14,3,2,3,2,3,3,1,1,0,0
40,0.0,0.0,1142,1.0,8,2,1.0,4,1.0,72,3,2,0.0,4,0.0,4069,3,1.0,18,3,3,0,8,2,3,2,2,2,2
45,0.0,2.0,538,1.0,1,4,5.0,1,1.0,66,3,3,0.0,2,0.0,7441,1,0.0,12,3,1,3,10,4,3,10,8,7,7
35,0.0,2.0,1402,2.0,28,4,1.0,2,0.0,98,2,1,8.0,3,1.0,2430,0,0.0,23,4,1,2,6,5,3,5,3,4,2
32,0.0,2.0,824,1.0,5,2,1.0,4,0.0,67,2,2,6.0,2,1.0,5878,3,0.0,12,3,1,1,12,2,3,7,1,2,5
36,0.0,2.0,1157,2.0,2,4,1.0,3,1.0,70,3,1,8.0,4,2.0,2644,3,1.0,21,4,4,0,7,3,2,3,2,1,2
48,0.0,2.0,492,2.0,16,4,1.0,3,0.0,96,3,2,7.0,3,0.0,6439,8,0.0,14,3,3,1,18,2,3,8,7,7,7
29,0.0,2.0,598,1.0,9,3,1.0,3,1.0,91,4,1,6.0,3,1.0,2451,6,0.0,18,3,1,2,5,2,2,1,0,0,0
33,0.0,2.0,1242,2.0,8,4,1.0,1,1.0,46,3,2,7.0,1,1.0,6392,2,0.0,13,3,4,1,8,6,1,2,2,2,2
30,1.0,2.0,740,2.0,1,3,1.0,2,1.0,64,2,2,7.0,1,1.0,9714,1,0.0,11,3,4,1,10,4,3,10,8,6,7
38,0.0,1.0,888,0.0,10,4,0.0,3,1.0,71,3,2,1.0,3,1.0,6077,3,0.0,11,3,3,0,10,2,3,6,3,1,2
35,0.0,2.0,992,1.0,1,3,3.0,4,1.0,68,2,1,2.0,1,2.0,2450,1,0.0,19,3,2,0,3,3,3,3,0,1,2
30,0.0,2.0,1288,2.0,29,4,5.0,3,1.0,33,3,3,7.0,2,1.0,9250,3,0.0,12,3,2,1,9,3,3,4,2,1,3
35,1.0,2.0,104,1.0,2,3,1.0,1,0.0,69,3,1,2.0,1,0.0,2074,1,1.0,12,3,4,1,1,2,3,1,0,0,0
53,1.0,2.0,607,1.0,2,5,5.0,3,0.0,78,2,3,4.0,4,1.0,10169,0,0.0,16,3,2,1,34,4,3,33,7,1,9
38,1.0,2.0,903,1.0,2,3,3.0,3,1.0,81,3,2,4.0,2,1.0,4855,4,0.0,11,3,1,2,7,2,3,5,2,1,4
32,0.0,0.0,1200,1.0,1,4,5.0,4,1.0,62,3,2,6.0,1,1.0,4087,4,0.0,14,3,2,1,9,3,2,6,5,1,2
48,0.0,2.0,1108,1.0,15,4,4.0,3,0.0,65,3,1,6.0,1,1.0,2367,8,0.0,12,3,4,1,10,3,2,8,2,7,6
34,0.0,2.0,479,1.0,7,4,3.0,1,1.0,35,3,1,6.0,4,2.0,2972,1,0.0,13,3,3,0,1,4,1,1,0,0,0
55,0.0,2.0,685,2.0,26,5,2.0,3,1.0,60,2,5,3.0,4,1.0,19586,1,0.0,21,4,3,1,36,3,3,36,6,2,13
34,0.0,2.0,1351,1.0,1,4,1.0,2,1.0,45,3,2,6.0,4,1.0,5484,9,0.0,17,3,2,1,9,3,2,2,2,2,1
26,0.0,2.0,474,1.0,3,3,1.0,1,0.0,89,3,1,6.0,4,1.0,2061,1,0.0,21,4,1,0,1,5,3,1,0,0,0
38,0.0,2.0,1245,2.0,14,3,1.0,3,1.0,80,3,2,7.0,2,1.0,9924,0,0.0,11,3,4,1,10,3,3,9,8,7,7
38,0.0,2.0,437,2.0,16,3,1.0,2,0.0,90,3,2,7.0,2,2.0,4198,2,0.0,12,3,2,0,8,5,4,3,2,1,2
36,0.0,2.0,884,2.0,1,4,1.0,2,0.0,73,3,2,7.0,3,2.0,6815,6,0.0,13,3,1,0,15,5,3,1,0,0,0
29,0.0,2.0,1370,1.0,3,1,3.0,2,1.0,87,3,1,2.0,1,2.0,4723,1,1.0,18,3,4,0,10,3,3,10,9,1,5
35,0.0,2.0,670,1.0,10,4,3.0,1,0.0,51,3,2,0.0,3,2.0,6142,3,1.0,16,3,3,0,10,4,3,5,2,0,4
39,0.0,2.0,1462,2.0,6,3,3.0,4,1.0,38,4,3,7.0,3,1.0,8237,2,0.0,11,3,1,1,11,3,3,7,6,7,6
29,0.0,1.0,995,1.0,2,1,1.0,1,1.0,87,3,2,0.0,4,0.0,8853,1,0.0,19,3,4,1,6,0,4,6,4,1,3
50,0.0,2.0,264,2.0,9,3,2.0,3,1.0,59,3,5,3.0,3,1.0,19331,4,1.0,16,3,3,1,27,2,3,1,0,0,0
23,0.0,2.0,977,1.0,10,3,5.0,4,1.0,45,4,1,6.0,3,1.0,2073,2,0.0,16,3,4,1,4,2,3,2,2,2,2
36,0.0,1.0,1302,1.0,6,4,1.0,1,1.0,80,4,2,2.0,1,1.0,5562,3,1.0,13,3,4,1,9,3,3,3,2,0,2
42,0.0,2.0,1059,1.0,9,2,4.0,4,1.0,93,2,5,3.0,4,2.0,19613,8,0.0,22,4,4,0,24,2,3,1,0,0,1
35,0.0,2.0,750,1.0,28,3,1.0,2,1.0,46,4,2,2.0,3,1.0,3407,1,0.0,17,3,4,2,10,3,2,10,9,6,8
34,0.0,1.0,653,1.0,10,4,5.0,4,1.0,92,2,2,0.0,3,1.0,5063,1,0.0,14,3,2,1,8,3,2,8,2,7,7
40,0.0,2.0,118,2.0,14,2,1.0,4,0.0,84,3,2,7.0,1,1.0,4639,1,0.0,15,3,3,1,5,2,3,5,4,1,2
43,0.0,2.0,990,1.0,27,3,5.0,4,1.0,87,4,1,2.0,2,0.0,4876,5,0.0,12,3,3,1,8,0,3,6,4,0,2
35,0.0,2.0,1349,1.0,7,2,1.0,3,1.0,63,2,1,2.0,4,1.0,2690,1,0.0,18,3,4,1,1,5,2,1,0,0,1
46,0.0,2.0,563,2.0,1,4,1.0,4,1.0,56,4,4,3.0,1,2.0,17567,1,0.0,15,3,2,0,27,5,1,26,0,0,12
28,1.0,2.0,329,1.0,24,3,3.0,3,1.0,51,3,1,2.0,2,1.0,2408,1,1.0,17,3,3,3,1,3,3,1,1,0,0
22,0.0,0.0,457,1.0,26,2,4.0,2,0.0,85,2,1,6.0,3,1.0,2814,1,1.0,14,3,2,0,4,2,2,4,2,1,3
50,0.0,1.0,1234,1.0,20,5,3.0,2,1.0,41,3,4,0.0,3,1.0,11245,2,1.0,15,3,3,1,32,3,3,30,8,12,13
32,0.0,2.0,634,1.0,5,4,4.0,2,0.0,35,4,1,6.0,4,1.0,3312,3,0.0,17,3,4,2,6,3,3,3,2,0,2
44,0.0,2.0,1313,1.0,7,3,3.0,2,0.0,31,3,5,5.0,4,0.0,19049,0,1.0,14,3,4,1,23,4,2,22,7,1,10
30,0.0,2.0,241,1.0,7,3,3.0,2,1.0,48,2,1,6.0,2,1.0,2141,1,0.0,12,3,2,1,6,3,2,6,4,1,1
45,0.0,2.0,1015,1.0,5,5,3.0,3,0.0,50,1,2,2.0,1,2.0,5769,1,1.0,14,3,1,0,10,3,3,10,7,1,4
45,0.0,0.0,336,2.0,26,3,2.0,1,1.0,52,2,2,7.0,1,1.0,4385,1,0.0,15,3,1,1,10,2,3,10,7,4,5
31,0.0,1.0,715,2.0,2,4,4.0,4,1.0,54,3,2,7.0,1,2.0,5332,7,0.0,13,3,4,0,10,3,3,5,2,0,3
36,0.0,2.0,559,1.0,12,4,1.0,3,0.0,76,3,2,4.0,3,1.0,4663,9,1.0,12,3,2,2,7,2,3,3,2,1,1
34,0.0,1.0,426,1.0,10,4,1.0,3,1.0,42,4,2,4.0,4,0.0,4724,1,0.0,13,3,1,1,9,3,3,9,7,7,2
49,0.0,2.0,722,1.0,25,4,1.0,3,0.0,84,3,1,2.0,1,1.0,3211,1,0.0,14,3,4,1,10,3,2,9,6,1,4
39,0.0,2.0,1387,1.0,10,5,3.0,2,1.0,76,3,2,4.0,1,1.0,5377,2,0.0,13,3,4,3,10,3,3,7,7,7,7
27,0.0,2.0,1302,1.0,19,3,4.0,4,1.0,67,2,1,2.0,1,0.0,4066,1,0.0,11,3,1,2,7,3,3,7,7,0,7
35,0.0,2.0,819,1.0,18,5,1.0,2,1.0,48,4,2,6.0,1,1.0,5208,1,0.0,11,3,4,0,16,2,3,16,15,1,10
28,0.0,2.0,580,1.0,27,3,3.0,2,0.0,39,1,2,4.0,1,0.0,4877,0,0.0,21,4,2,1,6,5,2,5,3,0,0
21,0.0,2.0,546,1.0,5,1,3.0,3,1.0,97,3,1,6.0,4,2.0,3117,1,0.0,18,3,3,0,3,2,3,2,2,2,2
18,1.0,1.0,544,2.0,3,2,3.0,2,0.0,70,3,1,8.0,4,2.0,1569,1,1.0,12,3,3,0,0,2,4,0,0,0,0
47,0.0,2.0,1176,0.0,26,4,1.0,4,0.0,98,3,5,3.0,3,1.0,19658,3,0.0,11,3,3,1,27,2,3,5,2,1,0
39,0.0,2.0,170,1.0,3,2,3.0,3,1.0,76,2,2,2.0,3,0.0,3069,0,0.0,15,3,4,1,11,3,3,10,8,0,7
40,0.0,2.0,884,1.0,15,3,1.0,1,0.0,80,2,3,4.0,3,1.0,10435,1,0.0,13,3,4,2,18,2,3,18,15,14,12
35,0.0,0.0,208,1.0,8,4,1.0,3,0.0,52,3,2,0.0,3,1.0,4148,1,0.0,12,3,4,1,15,5,3,14,11,2,9
37,0.0,2.0,671,1.0,19,3,1.0,3,1.0,85,3,2,4.0,3,1.0,5768,3,0.0,17,3,1,3,9,2,2,4,3,0,2
39,0.0,1.0,711,1.0,4,3,3.0,1,0.0,81,3,2,4.0,3,2.0,5042,0,0.0,13,3,4,0,10,2,1,9,2,3,8
45,0.0,2.0,1329,1.0,2,2,4.0,4,0.0,59,2,2,4.0,4,0.0,5770,1,0.0,19,3,1,2,10,3,3,10,7,3,9
38,0.0,2.0,397,1.0,2,2,3.0,4,0.0,54,2,3,4.0,3,1.0,7756,3,1.0,19,3,4,1,10,6,4,5,4,0,2
35,1.0,2.0,737,2.0,10,3,3.0,4,1.0,55,2,3,7.0,1,1.0,10306,9,0.0,17,3,3,0,15,3,3,13,12,6,0
37,0.0,2.0,1470,1.0,10,3,3.0,2,0.0,71,3,1,6.0,2,1.0,3936,1,0.0,11,3,1,1,8,2,1,8,4,7,7
40,0.0,2.0,448,1.0,16,3,1.0,3,0.0,84,3,3,4.0,4,2.0,7945,6,1.0,15,3,4,0,18,2,2,4,2,3,3
44,0.0,1.0,602,0.0,1,5,0.0,1,1.0,37,3,2,1.0,4,1.0,5743,4,1.0,11,3,3,0,14,3,3,10,7,0,2
48,0.0,1.0,365,1.0,4,5,3.0,3,1.0,89,2,4,3.0,4,1.0,15202,2,0.0,25,4,2,1,23,3,3,2,2,2,2
35,1.0,2.0,763,2.0,15,2,3.0,1,1.0,59,1,2,7.0,4,0.0,5440,6,1.0,14,3,4,2,7,2,2,2,2,2,2
24,0.0,1.0,567,1.0,2,1,5.0,1,0.0,32,3,1,6.0,4,2.0,3760,1,1.0,13,3,3,0,6,2,3,6,3,1,3
27,0.0,2.0,486,1.0,8,3,3.0,2,0.0,86,4,1,6.0,3,1.0,3517,7,0.0,17,3,1,0,5,0,3,3,2,0,2
27,0.0,1.0,591,1.0,2,3,3.0,4,1.0,87,3,1,6.0,4,2.0,2580,2,0.0,13,3,3,0,6,0,2,4,2,1,2
40,1.0,2.0,1329,1.0,7,3,1.0,1,1.0,73,3,1,2.0,1,2.0,2166,3,1.0,14,3,2,0,10,3,1,4,2,0,3
29,0.0,2.0,469,2.0,10,3,3.0,3,1.0,42,2,2,7.0,3,2.0,5869,9,0.0,11,3,3,0,8,2,3,5,2,1,4
36,0.0,2.0,711,1.0,5,4,1.0,2,0.0,42,3,3,0.0,1,1.0,8008,4,0.0,12,3,3,2,9,6,3,3,2,0,2
25,0.0,1.0,772,1.0,2,1,1.0,4,1.0,77,4,2,4.0,3,0.0,5206,1,0.0,17,3,3,2,7,6,3,7,7,0,7
39,0.0,2.0,492,1.0,12,3,3.0,4,1.0,66,3,2,4.0,2,1.0,5295,4,0.0,21,4,3,0,7,3,3,5,4,1,0
49,0.0,2.0,301,1.0,22,4,4.0,1,0.0,72,3,4,5.0,2,1.0,16413,3,0.0,16,3,2,2,27,2,3,4,2,1,2
50,0.0,2.0,813,1.0,17,5,1.0,4,0.0,50,2,3,5.0,1,0.0,13269,5,0.0,15,3,3,3,19,3,3,14,11,1,11
20,0.0,2.0,1141,2.0,2,3,3.0,3,0.0,31,3,1,8.0,3,2.0,2783,1,0.0,19,3,1,0,2,3,3,2,2,2,2
34,0.0,2.0,1130,1.0,3,3,1.0,4,0.0,66,3,2,6.0,2,0.0,5433,1,0.0,12,3,3,1,11,2,3,11,8,7,9
36,0.0,2.0,311,1.0,7,3,1.0,1,1.0,77,3,1,2.0,2,2.0,2013,2,0.0,11,3,3,0,15,4,3,4,3,1,3
49,0.0,2.0,465,1.0,6,1,1.0,3,0.0,41,2,4,0.0,3,1.0,13966,2,1.0,19,3,2,1,30,3,3,15,11,2,12
36,0.0,0.0,894,1.0,1,4,3.0,4,0.0,33,2,2,4.0,3,1.0,4374,0,0.0,15,3,3,0,4,6,3,3,2,1,2
36,0.0,2.0,1040,1.0,3,2,1.0,4,1.0,79,4,2,0.0,1,0.0,6842,6,0.0,20,4,1,1,13,3,3,5,4,0,4
54,0.0,2.0,584,1.0,22,5,3.0,2,0.0,91,3,4,3.0,3,1.0,17426,3,0.0,25,4,3,1,36,6,3,10,8,4,7
43,0.0,2.0,1291,1.0,15,2,1.0,3,1.0,65,2,4,5.0,3,1.0,17603,1,0.0,24,4,1,1,14,3,3,14,10,6,11
35,1.0,1.0,880,2.0,12,4,4.0,4,1.0,36,3,2,7.0,4,2.0,4581,3,1.0,24,4,1,0,13,2,4,11,9,6,7
38,0.0,1.0,1189,1.0,1,3,1.0,4,1.0,90,3,2,6.0,4,1.0,4735,7,0.0,15,3,4,2,19,4,4,13,11,2,9
29,0.0,2.0,991,2.0,5,3,3.0,1,1.0,43,2,2,7.0,2,0.0,4187,1,1.0,13,3,2,1,10,3,2,10,0,0,9
33,0.0,2.0,392,2.0,2,4,3.0,4,1.0,93,3,2,7.0,4,0.0,5505,1,0.0,14,3,3,2,6,5,3,6,2,0,4
32,0.0,2.0,977,1.0,2,3,3.0,4,1.0,45,3,2,6.0,2,0.0,5470,0,0.0,13,3,3,2,10,4,2,9,5,1,6
31,0.0,2.0,1112,2.0,5,4,1.0,1,0.0,67,3,2,7.0,4,1.0,5476,1,0.0,11,3,1,2,10,2,3,10,0,0,2
49,0.0,2.0,464,1.0,16,3,3.0,4,0.0,74,3,1,2.0,1,0.0,2587,4,1.0,16,3,2,1,17,2,2,2,2,2,2
38,0.0,1.0,148,1.0,2,3,3.0,4,0.0,42,2,1,2.0,2,2.0,2440,1,0.0,22,4,2,0,4,3,3,4,3,3,3
47,0.0,2.0,1225,2.0,2,4,1.0,2,0.0,47,4,4,3.0,2,0.0,15972,6,0.0,14,3,3,3,29,2,3,3,2,1,2
49,0.0,2.0,809,1.0,1,3,1.0,3,1.0,36,3,4,3.0,3,2.0,15379,4,0.0,14,3,1,0,23,2,3,8,7,0,0
41,0.0,2.0,1206,2.0,23,2,1.0,4,1.0,80,3,3,7.0,3,2.0,7082,3,1.0,16,3,4,0,21,2,3,2,0,0,2
20,0.0,2.0,727,2.0,9,1,1.0,4,1.0,54,3,1,8.0,1,2.0,2728,1,0.0,11,3,1,0,2,3,3,2,2,0,2
33,0.0,0.0,530,2.0,16,3,1.0,3,0.0,36,3,2,7.0,4,0.0,5368,1,1.0,25,4,3,1,7,2,3,6,5,1,2
36,0.0,2.0,1351,1.0,26,4,1.0,1,1.0,80,3,2,0.0,3,1.0,5347,6,0.0,14,3,2,2,10,2,2,3,2,0,2
44,0.0,2.0,528,0.0,1,3,1.0,3,0.0,44,3,1,1.0,4,0.0,3195,4,1.0,18,3,1,3,8,2,3,2,2,2,2
23,1.0,2.0,1320,1.0,8,1,3.0,4,1.0,93,2,1,2.0,3,2.0,3989,1,1.0,11,3,1,0,5,2,3,5,4,1,2
38,0.0,2.0,1495,1.0,4,2,3.0,4,0.0,87,3,1,2.0,3,1.0,3306,7,0.0,19,3,4,1,7,5,2,0,0,0,0
53,0.0,2.0,1395,1.0,24,4,3.0,2,1.0,48,4,3,0.0,4,1.0,7005,3,0.0,15,3,3,0,11,2,3,4,3,1,2
48,1.0,1.0,708,2.0,7,2,3.0,4,0.0,95,3,1,8.0,3,1.0,2655,2,1.0,11,3,3,2,19,3,3,9,7,7,7
32,1.0,2.0,1259,1.0,2,4,1.0,4,1.0,95,3,1,2.0,2,2.0,1393,1,0.0,12,3,1,0,1,2,3,1,0,0,0
26,0.0,0.0,786,1.0,7,3,3.0,4,1.0,76,3,1,2.0,4,2.0,2570,1,0.0,20,4,3,0,7,5,3,7,7,5,7
55,0.0,2.0,1441,1.0,22,3,5.0,1,1.0,94,2,1,6.0,2,0.0,3537,5,0.0,12,3,4,1,8,1,3,4,2,1,2
34,0.0,2.0,1157,1.0,5,2,3.0,2,1.0,57,2,2,2.0,4,1.0,3986,1,0.0,14,3,3,1,15,3,4,15,10,4,13
60,0.0,2.0,370,1.0,1,4,3.0,3,1.0,92,1,3,0.0,4,0.0,10883,3,0.0,20,4,3,1,19,2,4,1,0,0,0
33,0.0,2.0,267,1.0,21,3,3.0,2,1.0,79,4,1,2.0,2,1.0,2028,1,0.0,18,3,4,3,14,6,3,14,11,2,13
37,0.0,1.0,1278,2.0,1,4,3.0,3,1.0,31,1,2,7.0,4,0.0,9525,1,0.0,14,3,3,2,6,2,2,6,3,1,3
34,0.0,2.0,678,1.0,19,3,1.0,2,0.0,35,2,1,6.0,4,1.0,2929,1,0.0,12,3,2,0,10,3,3,10,9,8,7
23,1.0,2.0,427,2.0,7,3,1.0,3,1.0,99,3,1,8.0,4,0.0,2275,1,1.0,21,4,2,1,3,2,3,3,2,0,2
44,0.0,2.0,921,1.0,2,3,1.0,3,0.0,96,4,3,0.0,4,1.0,7879,1,1.0,19,3,2,1,9,2,3,8,7,6,7
35,0.0,1.0,146,1.0,2,4,3.0,1,1.0,79,2,1,6.0,4,2.0,4930,0,1.0,14,3,3,0,6,2,4,5,4,1,4
43,0.0,2.0,1179,2.0,2,3,3.0,4,1.0,73,3,2,7.0,4,1.0,7847,1,1.0,17,3,1,1,10,3,3,10,9,8,8
24,0.0,2.0,581,1.0,9,3,3.0,3,1.0,62,4,1,6.0,3,1.0,4401,1,0.0,16,3,4,1,5,1,3,5,3,0,4
41,0.0,2.0,918,2.0,6,3,2.0,4,1.0,35,3,3,7.0,3,2.0,9241,1,0.0,12,3,2,0,10,3,3,10,8,8,7
29,0.0,2.0,1082,1.0,9,4,3.0,4,0.0,43,3,1,2.0,3,1.0,2974,9,0.0,17,3,3,1,9,2,3,5,3,1,2
36,0.0,2.0,530,2.0,2,4,1.0,3,0.0,51,3,2,8.0,4,2.0,4502,3,0.0,15,3,3,0,17,2,2,13,7,6,7
45,0.0,0.0,1238,1.0,1,1,1.0,3,1.0,74,2,3,0.0,3,1.0,10748,3,0.0,23,4,4,1,25,3,2,23,15,14,4
24,1.0,2.0,240,0.0,22,1,0.0,4,1.0,58,1,1,1.0,3,1.0,1555,1,0.0,11,3,3,1,1,2,3,1,0,0,0
47,1.0,1.0,1093,2.0,9,3,1.0,3,1.0,82,1,4,7.0,3,1.0,12936,7,0.0,11,3,3,0,25,3,1,23,5,14,10
26,0.0,2.0,390,1.0,17,4,3.0,4,1.0,62,1,1,2.0,3,1.0,2305,1,0.0,15,3,3,3,3,3,4,3,2,0,2
45,0.0,2.0,1005,1.0,28,2,5.0,4,0.0,48,2,4,5.0,2,2.0,16704,1,0.0,11,3,3,0,21,2,3,21,6,8,6
32,0.0,1.0,585,1.0,10,3,1.0,1,1.0,56,3,1,6.0,3,1.0,3433,6,0.0,13,3,1,1,10,3,2,5,2,1,3
31,0.0,2.0,741,1.0,2,4,1.0,2,1.0,69,3,1,2.0,3,1.0,3477,1,0.0,14,3,4,1,6,2,4,5,2,0,3
41,0.0,0.0,552,0.0,4,3,0.0,3,1.0,60,1,2,1.0,2,1.0,6430,6,0.0,19,3,2,1,10,4,3,3,2,1,2
40,0.0,2.0,369,1.0,8,2,1.0,2,0.0,92,3,2,4.0,1,1.0,6516,2,1.0,16,3,2,1,18,3,3,1,0,0,0
24,0.0,2.0,506,1.0,29,1,3.0,2,1.0,91,3,1,2.0,1,0.0,3907,1,0.0,13,3,2,3,6,2,4,6,2,1,2
46,0.0,2.0,717,1.0,13,4,1.0,3,1.0,34,3,2,0.0,2,2.0,5562,6,0.0,14,3,4,0,19,3,3,10,7,0,9
35,0.0,2.0,1370,1.0,27,4,1.0,4,1.0,49,3,2,4.0,3,1.0,6883,2,0.0,16,3,2,1,17,3,3,7,7,0,7
30,0.0,2.0,793,1.0,16,1,1.0,2,1.0,33,3,1,6.0,4,1.0,2862,1,0.0,12,3,2,1,10,2,2,10,0,0,8
47,0.0,0.0,543,2.0,2,4,2.0,3,1.0,87,3,2,7.0,2,1.0,4978,7,0.0,11,3,4,1,4,3,1,1,0,0,0
46,0.0,2.0,1277,2.0,2,3,1.0,3,1.0,74,3,3,7.0,4,0.0,10368,4,1.0,12,3,2,1,13,5,2,10,6,0,3
36,1.0,2.0,1456,2.0,13,5,2.0,2,1.0,96,2,2,7.0,1,0.0,6134,5,1.0,13,3,2,3,16,3,3,2,2,2,2
